user_id,submission_count,avg_cpu_time,avg_memory,avg_code_size,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,avg_submission_count_per_problem,accepted_count,runtime_error_count,wrong_answer_count,time_limit_exceeded_count
u972439298,3,20,5623,431,22,0,0,2,4,2,2,67,1,3,0,0,0
u972466553,1,17,3060,633,29,0,2,2,4,3,2,100,1,1,0,0,0
u972474792,78,89,32774,210,11,0,0,2,3,1,2,69,1,50,2,25,1
u972475732,3,17,2940,48,2,0,0,0,0,0,0,0,1,3,0,0,0
u972479304,16,209,18254,185,10,0,0,1,3,1,0,55,1,11,1,3,1
u972516789,1,20,5592,84,3,0,0,0,1,0,1,0,1,1,0,0,0
u972534279,6,328,7215,214,15,0,0,2,3,0,1,17,1,5,0,1,0
u972591645,158,505,23003,293,13,0,0,1,3,1,0,55,1,123,3,13,19
u972605362,38,48,9112,142,9,0,0,2,1,0,1,18,4,14,4,20,0
u972637506,26,36,7983,364,15,0,0,2,2,1,0,37,1,18,1,7,0
u972652761,9,387,3138,179,9,0,0,1,2,1,0,56,1,7,1,1,0
u972658925,220,343,62563,237,12,0,0,2,3,1,0,58,2,104,18,72,26
u972675635,2,25,5522,97,3,0,0,0,0,2,0,100,2,2,0,0,0
u972726147,4,625,20412,287,14,0,0,2,1,1,0,42,1,0,1,3,0
u972731768,15,19,5478,237,12,0,0,0,4,2,2,50,15,10,1,4,0
u972747689,2,18,3060,157,10,0,0,1,3,1,0,100,2,0,2,0,0
u972795791,6,27,9100,187,13,0,0,1,4,1,2,8,3,2,2,2,0
u972809050,5,41,9127,164,9,0,0,2,3,1,2,40,2,2,1,2,0
u972892985,93,41,3286,98,6,0,0,1,1,0,0,13,2,53,17,23,0
u972901560,11,18831,738686,421,19,0,0,3,5,3,0,59,2,5,1,0,4
u972906674,9,22,5061,118,5,0,0,1,2,0,0,11,1,9,0,0,0
u972946695,32,194,3799,154,8,0,0,1,2,1,0,44,1,22,1,7,2
u972966022,15,17,3037,268,15,0,0,3,3,1,1,80,3,5,0,10,0
u972991614,76,576,16108,257,13,0,0,2,4,1,1,61,4,18,15,32,11
u973013625,60,61,36672,92,4,0,0,1,1,0,0,25,2,46,1,12,1
u973037811,1,10,6348,94,5,0,0,0,3,1,0,100,1,0,0,1,0
u973046188,5,17,2990,200,13,0,0,1,3,2,1,60,5,1,4,0,0
u973053237,11,51,8212,183,11,0,0,1,3,1,0,45,1,7,1,3,0
u973055892,52,870,46647,371,20,0,0,2,4,1,0,72,2,22,1,12,17
u973064269,1,20,6580,78,3,0,0,0,2,0,0,0,1,1,0,0,0
u973067113,7,914,3046,488,22,0,0,2,5,3,0,33,2,3,0,3,1
u973069173,8,26,9041,130,8,0,0,1,1,0,0,38,3,3,3,2,0
u973108807,157,315,11556,194,11,0,0,1,3,1,0,45,1,105,9,31,12
u973167272,9,783,27457,269,16,0,0,2,2,1,0,67,2,3,2,2,2
u973193813,4,90,6982,203,14,0,0,2,3,2,1,100,4,4,0,0,0
u973203074,43,1512,11958,388,20,0,0,2,3,2,0,62,1,37,0,2,0
u973240207,62,319,22608,499,20,0,0,1,5,1,2,44,1,51,4,6,1
u973295667,12,1689,314695,500,21,0,0,3,5,2,0,45,4,2,2,4,4
u973352616,31,406,16710,337,24,0,1,3,8,2,0,58,6,2,12,15,2
u973475508,10,300,82195,289,17,0,0,2,2,1,0,40,1,8,1,1,0
u973476274,1,20,9088,116,6,0,0,1,1,1,0,100,1,1,0,0,0
u973493666,1,19,3316,97,5,0,0,1,0,0,0,0,1,1,0,0,0
u973506556,1,17,2940,138,5,0,0,1,4,0,1,0,1,1,0,0,0
u973549339,78,181,36111,210,13,0,0,2,3,1,0,50,1,61,3,10,4
u973568352,2,2208,77276,498,30,0,0,2,8,4,0,50,2,0,0,0,2
u973663980,6,18,2961,95,6,0,0,1,2,0,0,33,2,4,0,2,0
u973699866,9,42,6064,358,18,0,0,4,3,2,0,37,1,7,0,2,0
u973712798,11,102,14024,438,18,0,1,2,4,1,1,48,2,6,0,5,0
u973744316,14,32,5829,250,14,0,1,1,2,0,1,29,2,6,7,1,0
u973744987,1,17,2940,97,5,0,0,1,1,0,0,0,1,1,0,0,0
u973758681,14,1173,6029,204,13,0,0,1,3,2,0,55,2,4,2,5,3
u973797979,6,480,27405,507,24,0,8,1,4,1,0,22,2,3,0,2,1
u973840289,32,484,39048,465,26,0,1,3,4,3,0,58,2,12,2,15,3
u973840923,74,318,10152,298,15,0,0,2,3,1,1,65,3,38,11,21,4
u973867069,2,1114,9052,172,9,0,0,2,2,0,0,50,1,1,0,1,0
u973900850,40,372,8956,204,12,0,0,2,3,1,0,38,3,11,3,22,4
u973952063,2,20,5580,38,2,0,0,0,0,0,0,0,1,2,0,0,0
u973972117,100,496,21135,347,16,0,0,2,5,2,4,68,2,59,10,24,7
u973991908,3,18,2940,44,2,0,0,0,0,0,0,0,3,2,0,1,0
u973997867,4,539,12774,135,6,0,0,1,1,0,1,25,1,3,0,0,1
u973998699,7,20,6494,361,16,0,2,3,2,2,0,29,4,2,1,4,0
u974039237,16,208,43846,251,13,0,0,2,2,1,1,50,1,13,0,2,1
u974039925,33,435,7864,191,10,0,1,1,3,1,0,41,2,18,9,3,3
u974078667,1,18,2940,118,9,0,0,1,1,0,0,0,1,1,0,0,0
u974100230,33,277,17914,206,11,0,0,1,3,1,1,42,2,16,9,7,1
u974159247,28,1030,10947,428,20,0,0,2,4,2,0,61,1,28,0,0,0
u974190618,23,1286,29101,641,29,0,0,5,5,4,1,64,3,6,2,8,7
u974213985,6,828,67519,323,15,0,2,2,2,2,1,83,2,3,0,1,2
u974231963,91,437,16508,446,24,0,4,2,3,1,0,45,2,37,7,39,8
u974292946,34,797,65369,224,13,0,0,1,3,1,0,56,2,16,0,9,9
u974320150,1,17,2940,83,7,0,0,1,2,0,0,0,1,1,0,0,0
u974336656,2,26,3996,130,6,0,0,0,2,0,0,50,1,1,1,0,0
u974402118,33,38,9203,197,9,0,0,2,1,1,0,36,2,13,0,20,0
u974436134,5,27,9060,128,10,0,0,3,0,0,0,0,2,1,1,3,0
u974444946,2,73,72730,217,12,0,0,2,2,0,1,0,1,2,0,0,0
u974485376,10,46,9056,91,7,0,0,1,1,0,0,20,2,8,0,2,0
u974554153,8,10,6383,481,20,0,0,2,5,3,1,66,4,2,0,6,0
u974598049,2,0,0,28,2,0,0,0,2,0,0,0,2,0,2,0,0
u974600902,1,17,2940,127,9,0,0,0,3,2,0,100,1,1,0,0,0
u974619757,1,72,9164,108,8,0,0,1,2,1,0,100,1,1,0,0,0
u974620347,108,347,65654,399,17,0,1,2,4,1,1,58,1,84,5,12,7
u974645612,4,328,13982,172,9,0,0,1,2,0,0,25,1,4,0,0,0
u974665134,1,17,2940,69,3,0,0,1,2,0,0,0,1,1,0,0,0
u974679980,18,174,6494,198,11,0,1,1,2,1,1,56,1,15,0,2,1
u974685273,4,17,2940,104,8,0,0,0,3,0,2,0,2,0,0,4,0
u974745064,91,467,59526,265,13,0,0,2,3,1,0,41,3,35,6,38,12
u974760720,5,1716,35390,833,47,0,1,4,5,3,1,80,1,5,0,0,0
u974788383,2,35,7564,350,18,0,2,1,6,2,0,75,1,2,0,0,0
u974792613,168,383,56128,399,22,0,0,2,4,2,0,70,2,97,14,45,12
u974896275,1,17,2940,95,8,0,0,1,3,1,0,100,1,1,0,0,0
u974918235,79,110,55567,153,8,0,0,1,2,1,1,47,1,61,5,12,1
u974935538,147,101,5108,165,9,0,0,1,2,1,1,48,1,106,5,34,2
u974944183,7,318,7950,363,14,0,0,2,5,2,1,86,2,1,1,5,0
u975012184,2,17,3002,126,10,0,0,2,3,0,0,50,2,1,1,0,0
u975024434,28,813,32281,638,38,0,1,5,6,3,0,57,3,8,2,8,10
u975039852,99,396,15582,254,12,0,0,1,3,1,0,66,1,67,4,17,11
u975114624,1,18,2940,29,2,0,0,0,1,0,0,0,1,1,0,0,0
u975116284,73,562,23182,255,13,0,0,1,2,1,0,48,2,44,4,15,10
u975129011,1,60,5612,341,17,0,0,1,2,2,0,50,1,1,0,0,0
u975243484,8,78,11815,156,9,0,0,0,2,1,0,75,1,5,0,3,0
u975261985,24,18,3053,212,12,0,0,2,4,1,2,96,12,2,6,16,0
u975300347,44,60,9041,105,5,0,0,1,1,0,0,16,1,39,1,4,0
u975329388,30,913,42599,2541,113,0,11,14,24,8,3,81,2,27,1,2,0
u975348858,3,61,46315,218,14,0,0,2,2,1,0,33,1,3,0,0,0
u975445930,38,809,146467,327,17,0,0,2,4,2,0,74,2,17,3,8,10
u975481854,18,287,11022,423,23,0,2,2,5,2,0,54,1,12,0,6,0
u975485663,95,340,9727,278,15,0,0,2,3,1,1,37,2,51,11,25,8
u975539923,5,40,6150,1208,44,0,0,6,3,2,0,40,2,0,1,4,0
u975561820,2,402,11300,434,24,0,0,2,3,2,0,100,2,1,0,1,0
u975644365,4,17,3000,194,12,0,0,2,2,0,0,25,1,3,1,0,0
u975648339,2,20,4208,185,10,0,2,1,2,1,0,50,1,2,0,0,0
u975652044,33,358,24927,447,22,0,1,2,4,2,0,41,2,16,4,11,2
u975658594,31,379,5468,766,30,0,4,3,8,2,1,69,1,19,1,6,5
u975676823,11,17,3007,141,8,0,0,3,1,0,0,0,2,6,1,4,0
u975684794,1,17,2940,152,9,0,0,0,5,1,0,100,1,1,0,0,0
u975719989,48,67,20797,147,9,0,0,1,2,1,0,46,2,22,5,21,0
u975771310,47,780,33612,447,20,0,0,2,4,1,2,72,1,26,4,10,7
u975797983,35,438,12970,212,11,0,0,2,3,1,1,43,2,16,4,12,3
u975820355,51,915,29754,217,12,0,0,1,3,1,0,69,4,8,7,26,10
u975848703,1,20,5576,27,2,0,0,0,1,0,0,0,1,1,0,0,0
u975884051,12,203,3723,249,15,0,0,2,4,1,1,75,2,6,1,4,1
u975955812,2,24,9030,168,8,0,1,1,3,0,0,0,2,1,0,1,0
u975966195,7,17,2940,88,4,0,0,0,2,0,0,0,2,6,0,1,0
u975997984,55,413,13814,137,8,0,0,1,3,1,1,64,3,17,7,25,6
u976065447,2,26,9016,153,11,0,0,1,2,1,0,50,1,1,1,0,0
u976100239,1,17,2940,133,10,0,0,1,4,0,0,0,1,0,0,1,0
u976156562,2,20,5584,136,8,0,0,0,2,1,0,0,1,2,0,0,0
u976162616,54,60,4161,795,32,0,0,5,6,2,1,32,2,24,2,28,0
u976169012,34,153,50141,397,22,0,0,2,6,2,2,58,1,22,3,9,0
u976187248,4,89,7038,238,14,0,0,2,3,2,1,75,1,4,0,0,0
u976225138,63,219,10161,138,7,0,0,1,2,1,0,41,2,38,3,17,5
u976249959,7,34,6143,306,17,0,1,1,2,1,0,21,1,7,0,0,0
u976256337,12,626,6104,363,18,0,0,1,3,2,1,76,2,9,1,0,2
u976282379,2,21,9070,170,11,0,0,2,2,0,0,0,2,1,1,0,0
u976320027,8,298,25188,268,15,0,0,1,3,1,2,29,2,4,1,3,0
u976337934,15,28,9067,257,10,0,0,1,4,1,0,47,1,12,2,1,0
u976355444,13,674,14794,150,9,0,0,1,2,1,0,54,1,7,1,1,4
u976365284,33,737,24791,283,18,0,0,2,4,2,0,63,1,19,3,2,9
u976417458,4,1114,20383,321,15,0,0,2,4,1,2,100,2,1,0,1,2
u976469393,1,1423,21360,233,21,1,1,0,3,1,3,100,1,1,0,0,0
u976514673,1,20,5600,217,16,0,1,1,3,1,1,0,1,1,0,0,0
u976648183,58,100,5892,177,11,0,0,1,2,1,0,39,1,58,0,0,0
u976734586,2,17,3062,304,18,0,0,0,6,1,0,100,2,1,0,1,0
u976757712,2,20,5778,114,6,1,0,0,2,1,1,25,1,2,0,0,0
u976860528,11,15,3967,232,9,0,0,1,1,0,0,9,4,3,5,2,0
u976871772,4,17,2940,58,3,0,1,0,1,0,0,0,1,3,1,0,0
u976887940,22,527,10312,168,13,0,0,2,3,1,1,50,4,2,5,11,4
u976931004,5,488,7846,385,19,0,0,1,6,1,0,10,2,1,2,1,1
u976944239,4,4940,19170,817,27,0,0,2,6,3,0,75,1,4,0,0,0
u976960872,1,17,3060,129,7,0,0,0,5,0,0,0,1,1,0,0,0
u976966750,4,26,15227,92,4,0,0,0,1,0,0,0,1,3,0,1,0
u977062184,3,17,2981,167,12,0,0,2,3,1,1,67,1,3,0,0,0
u977064967,12,365,4890,192,15,0,0,1,3,1,0,64,2,7,0,5,0
u977096988,13,197,12643,310,18,0,0,3,4,2,1,53,3,7,0,5,1
u977104016,8,110,9122,255,15,0,0,3,3,1,0,88,8,1,0,7,0
u977141657,35,519,18616,309,14,0,1,1,4,2,1,86,4,10,15,8,2
u977193988,331,314,20828,446,23,0,0,2,4,1,2,59,2,208,19,79,25
u977221222,5,75,73364,549,32,0,7,2,4,1,0,40,2,2,1,2,0
u977349332,16,18,2956,140,7,0,0,1,2,1,1,38,1,10,6,0,0
u977370660,5,17,2940,106,8,0,0,1,2,0,0,0,2,3,1,1,0
u977389981,354,157,13057,268,14,0,0,2,3,1,1,66,4,251,13,82,8
u977422582,24,745,14024,169,10,0,0,1,3,1,1,54,2,12,3,7,2
u977490411,40,706,19287,227,13,0,0,1,3,1,0,29,2,17,2,13,8
u977506075,11,18,3028,147,7,0,0,1,3,0,2,0,6,1,1,9,0
u977532918,23,1162,11034,426,17,0,0,2,4,2,0,46,1,23,0,0,0
u977547071,2,30,9024,124,10,0,0,1,4,1,2,100,2,0,1,1,0
u977557144,4,65,61891,130,6,0,0,1,2,0,0,25,1,3,0,1,0
u977601817,4,27,9039,262,20,0,0,2,8,1,8,75,1,3,0,1,0
u977605150,72,30,9273,149,9,0,0,2,2,0,0,36,1,56,2,14,0
u977642052,151,176,9696,286,17,0,0,2,2,1,0,47,1,98,11,34,8
u977646790,4,18,3002,53,2,0,0,0,0,0,0,0,4,1,0,3,0
u977650778,44,550,33010,334,17,0,0,3,4,1,1,76,3,10,10,22,2
u977661421,238,298,17087,334,16,0,2,2,3,1,0,53,2,150,12,60,16
u977669331,8,760,88577,288,13,0,0,1,4,2,0,51,2,3,0,3,2
u977678860,7,193,22816,255,12,0,0,1,3,1,1,71,1,5,1,1,0
u977684842,2,29,9120,170,10,0,0,1,3,1,0,100,2,1,0,1,0
u977697682,3,29,9117,143,12,0,0,1,4,1,1,0,3,3,0,0,0
u977698428,3,7,2820,598,29,0,2,4,3,1,0,0,3,1,1,1,0
u977739722,26,145,17085,140,8,0,0,1,2,1,0,50,2,10,6,9,1
u977855674,55,102,3899,157,7,0,0,1,2,1,0,36,2,30,4,19,2
u977871352,1,115,19008,433,28,0,0,4,4,2,0,100,1,1,0,0,0
u977885542,1,58,3956,242,17,0,0,3,3,1,1,100,1,1,0,0,0
u977918954,4,1147,24587,559,28,0,2,4,3,2,2,25,1,2,1,1,0
u977922978,2,20,9160,120,8,0,1,1,2,0,1,0,2,1,0,1,0
u977961492,11,59,11060,179,10,0,0,1,2,1,1,0,6,5,1,5,0
u977982384,18,58,11754,160,8,0,0,2,2,0,0,33,2,14,2,2,0
u978059500,1,20,5592,92,4,0,0,0,3,0,0,0,1,1,0,0,0
u978086225,14,29,5748,199,10,0,0,2,2,1,0,20,2,9,3,2,0
u978141830,1,18,2940,160,14,0,0,1,4,1,0,100,1,0,1,0,0
u978167553,135,214,14644,194,9,0,0,1,3,1,0,44,1,114,1,14,6
u978178314,168,562,73339,311,16,0,0,2,4,1,1,38,2,83,14,53,18
u978208846,2,1294,17198,596,32,0,1,4,4,2,0,100,1,1,0,0,1
u978210902,44,405,57075,324,15,0,0,1,3,1,1,41,1,34,2,4,4
u978252828,48,202,4343,170,11,0,0,1,2,1,1,41,2,29,8,7,4
u978261660,1,17,3060,535,21,0,0,3,4,1,0,100,1,1,0,0,0
u978308978,1,17,2940,165,10,0,0,2,2,1,0,100,1,1,0,0,0
u978313283,162,1059,177853,404,18,0,0,2,5,2,3,67,4,35,27,62,38
u978356848,2,83,7714,158,10,0,1,0,2,0,0,0,2,1,1,0,0
u978433720,2,173,38384,778,32,0,0,7,8,3,0,100,2,1,0,1,0
u978494963,139,204,12553,567,23,0,2,2,3,1,1,50,2,81,13,42,3
u978510477,5,18,2964,76,3,0,0,0,0,0,0,0,2,3,0,2,0
u978531093,41,881,42637,637,33,0,4,3,4,2,1,68,2,24,5,3,9
u978562876,6,786,92447,306,18,0,0,2,5,2,1,100,2,2,1,2,1
u978640776,8,17,3030,191,11,0,0,2,3,0,1,25,2,3,0,5,0
u978645020,15,612,48942,458,25,0,2,4,5,2,1,87,2,5,1,9,0
u978672470,3,17,3023,231,12,0,0,3,2,1,0,33,3,2,0,1,0
u978677493,5,534,398052,194,10,0,0,1,3,1,0,60,1,4,0,0,1
u978684982,3,1410,17733,733,39,0,1,2,7,3,1,67,2,1,0,0,2
u978691299,1,25,9196,181,12,0,0,2,3,1,0,100,1,0,1,0,0
u978769341,1,18,2940,20,2,0,0,0,1,0,1,0,1,0,0,1,0
u978783125,5,52,5154,115,6,0,0,1,2,1,1,60,1,5,0,0,0
u978789527,38,59,12749,159,8,0,0,1,3,1,1,39,1,36,0,2,0
u978836520,5,17,2990,209,14,0,1,1,4,1,0,80,2,3,0,2,0
u978863922,70,1230,84130,817,34,0,2,4,5,2,0,52,1,51,2,11,1
u978933721,13,796,32614,220,10,0,0,0,4,1,1,46,2,6,2,3,2
u978960267,1,17,2940,93,7,0,0,1,3,0,1,0,1,1,0,0,0
u978962055,29,75,6951,116,5,0,0,1,1,0,0,28,3,10,8,11,0
u978969246,1,22,9008,140,11,0,0,2,2,1,0,100,1,0,1,0,0
u979007090,2,219,22406,584,24,0,0,4,4,2,0,100,2,1,1,0,0
u979038517,29,17,2974,185,12,0,0,1,2,1,0,45,2,18,2,9,0
u979060189,8,27,3031,199,12,0,0,1,3,1,1,88,2,4,3,1,0
u979075927,1,24,3188,174,11,0,0,1,2,0,0,0,1,1,0,0,0
u979078704,16,18,2948,99,5,0,0,1,0,0,0,0,2,7,2,7,0
u979086295,18,24,5725,346,14,0,0,2,2,2,0,47,1,18,0,0,0
u979126665,44,402,25805,216,12,0,0,1,3,1,0,60,2,28,2,11,3
u979148405,27,408,12254,359,18,0,0,2,3,2,0,69,1,27,0,0,0
u979159801,2,21,9128,200,10,0,0,2,2,1,0,50,1,1,0,1,0
u979163294,2,118,6152,112,8,0,0,1,2,0,0,0,1,1,0,1,0
u979181068,1,23,9452,230,12,0,0,2,5,0,0,0,1,0,0,1,0
u979221905,1,18,2940,92,7,0,0,1,1,0,0,0,1,0,1,0,0
u979230125,3,140,9204,422,19,0,4,3,4,2,0,33,1,2,0,1,0
u979271657,4,69,6423,894,36,0,5,3,8,1,2,42,2,1,0,3,0
u979272376,16,192,12294,193,9,0,0,1,3,0,0,41,1,11,0,5,0
u979362546,40,351,8752,167,10,0,0,1,3,1,0,30,2,19,9,8,4
u979418645,12,539,6209,172,13,0,0,2,1,0,0,33,2,6,0,3,3
u979434389,1,227,42972,393,19,0,0,3,5,2,0,100,1,1,0,0,0
u979444096,55,367,21752,429,21,0,0,3,4,1,1,37,2,25,2,23,5
u979463279,1,20,5576,29,2,0,0,0,1,0,0,0,1,1,0,0,0
u979493771,1,2640,43096,382,23,0,1,1,5,4,0,100,1,1,0,0,0
u979501743,11,779,11605,180,10,0,0,1,3,2,0,55,2,4,1,3,3
u979506439,5,548,24837,359,16,0,0,2,3,2,1,55,1,4,1,0,0
u979507074,26,67,5663,382,21,0,0,2,4,2,0,76,2,11,6,9,0
u979518906,5,22,9149,140,7,0,0,2,2,0,1,0,2,0,2,3,0
u979519964,2,17,2940,84,6,0,0,1,2,0,0,0,1,2,0,0,0
u979552932,49,820,67561,621,26,0,0,4,5,3,0,73,3,26,6,12,5
u979554218,6,434,5791,265,14,0,0,2,2,1,0,50,1,5,0,0,1
u979560019,8,46,6244,157,7,0,0,1,0,1,0,38,1,8,0,0,0
u979591106,51,648,30644,334,17,0,0,1,4,2,0,67,2,24,4,13,10
u979628183,11,75,62628,192,11,0,0,2,3,1,0,27,2,7,0,4,0
u979667682,103,752,85724,731,36,0,2,3,6,2,2,65,3,47,6,39,11
u979683057,9,575,32555,395,21,0,3,2,4,2,0,56,2,3,2,4,0
u979684411,55,791,37128,460,25,0,0,4,5,2,2,55,2,24,12,14,5
u979726772,4,17,3000,208,11,0,1,2,2,0,1,50,2,2,0,2,0
u979728718,2,10,2788,34,2,0,0,0,1,0,0,0,2,1,1,0,0
u979795132,6,23,5626,429,22,0,0,1,5,2,0,72,1,5,0,1,0
u979823197,103,463,57782,320,18,0,0,2,4,2,1,62,2,58,9,26,10
u979846261,3,7,2448,29,2,0,0,0,1,0,0,0,3,0,2,1,0
u979848269,5,1768,13786,185,10,0,0,1,2,1,1,60,2,1,0,0,4
u979910791,17,32,5905,231,13,0,0,2,2,1,1,36,1,17,0,0,0
u979951365,4,25,7576,46,2,0,0,0,1,0,0,0,2,2,0,2,0
u979986233,20,169,36603,217,12,0,0,1,5,1,3,100,7,3,4,13,0
u980012991,1,428,3060,336,26,0,0,3,6,1,0,100,1,0,0,1,0
u980074233,2,18,2940,118,8,0,0,1,3,0,0,0,2,0,0,2,0
u980161268,10,28,8546,229,15,0,0,5,2,0,2,40,3,2,6,2,0
u980182808,1,18,2940,150,9,0,0,2,1,0,0,0,1,0,0,1,0
u980205854,191,335,55317,845,37,0,1,3,5,3,2,65,2,134,17,32,8
u980258754,2,1061,8450,316,18,0,0,2,6,2,2,50,1,1,1,0,0
u980264314,5,92,9038,263,16,0,0,1,5,1,1,60,1,5,0,0,0
u980268375,5,1349,74803,303,14,0,0,1,4,2,2,100,2,1,0,1,3
u980315855,1,2205,9188,199,19,0,0,2,3,1,0,0,1,0,1,0,0
u980322611,264,457,79218,552,27,0,0,3,5,2,2,64,2,160,14,76,14
u980390934,2,38,9114,266,13,0,0,2,3,1,0,50,1,2,0,0,0
u980399456,15,174,6450,176,11,0,0,1,2,1,0,40,1,14,0,0,1
u980452957,8,283,6073,225,14,1,0,1,4,1,2,62,2,4,2,2,0
u980486733,1,20,5548,73,7,0,0,1,2,0,0,0,1,1,0,0,0
u980492406,49,71,3423,151,8,0,0,1,2,1,0,44,2,29,9,10,1
u980503157,13,26,9033,112,9,0,0,1,2,0,0,15,3,7,1,5,0
u980532447,1,17,2940,92,7,0,0,1,3,1,2,100,1,1,0,0,0
u980607863,1,72,31620,116,6,0,0,0,3,1,0,100,1,0,1,0,0
u980620768,1,59,61772,90,7,0,0,1,2,0,0,0,1,1,0,0,0
u980641911,10,862,21934,566,18,0,0,1,5,2,0,90,2,6,0,3,1
u980645184,2,22,9234,191,6,0,0,0,2,0,0,0,1,2,0,0,0
u980652670,7,834,25794,161,10,0,0,1,4,1,1,100,7,1,1,5,0
u980655160,2,346,34070,551,23,0,1,2,4,4,4,100,1,2,0,0,0
u980683323,6,7,2541,43,2,0,0,0,1,0,0,0,3,2,4,0,0
u980753441,12,379,12101,215,11,0,0,2,3,1,1,44,1,8,1,2,1
u980778128,1,17,2940,107,8,0,0,2,0,0,0,0,1,1,0,0,0
u980783809,161,810,143109,508,22,0,1,2,5,2,0,65,2,71,24,39,27
u980812095,3,27,9151,136,10,0,0,1,4,0,2,33,1,3,0,0,0
u980837785,8,1258,11403,465,24,0,0,2,5,3,1,83,1,8,0,0,0
u980869590,1,30,9204,135,14,0,0,1,2,1,0,0,1,0,1,0,0
u980875259,5,389,13858,773,32,0,2,3,6,1,0,60,1,4,1,0,0
u980909653,7,40,5873,140,10,0,0,2,2,0,0,29,1,6,1,0,0
u980932400,4,50,3032,230,16,0,0,2,5,1,0,25,1,3,0,1,0
u980947521,2,2210,126216,404,20,0,0,2,3,2,3,100,2,0,0,0,2
u980989734,2,64,61748,84,6,0,0,1,0,0,0,0,2,1,0,1,0
u981002188,17,17,3018,221,14,0,0,3,5,0,2,24,4,4,2,11,0
u981006779,3,97,7017,636,28,0,0,2,5,2,0,67,1,3,0,0,0
u981040490,63,377,18482,320,15,0,1,2,4,1,3,57,2,34,10,15,4
u981068691,5,15,5271,167,7,0,0,1,1,0,0,0,2,2,0,3,0
u981068718,1,94,3060,373,11,0,0,2,2,1,1,100,1,1,0,0,0
u981115647,18,46,6453,295,13,0,0,2,2,1,0,37,1,18,0,0,0
u981122970,28,609,47920,471,22,0,1,2,5,2,0,57,2,15,4,6,3
u981139449,10,23,7655,163,8,0,0,1,2,1,0,60,1,9,0,1,0
u981141995,1,17,3060,237,17,0,0,6,2,0,0,0,1,1,0,0,0
u981149482,4,242,17772,907,44,0,0,4,9,4,2,64,1,4,0,0,0
u981169657,4,124,17085,330,23,0,0,2,6,1,3,25,4,1,0,3,0
u981206782,35,424,32794,177,9,0,0,1,3,1,1,60,2,17,3,9,6
u981211286,21,653,18393,384,22,0,0,2,5,2,1,66,2,7,1,8,5
u981238682,22,41,5847,181,10,0,0,1,2,1,0,23,1,17,1,3,0
u981265766,1,8290,105172,1333,56,0,0,7,4,2,0,50,1,1,0,0,0
u981269105,33,213,16244,217,12,0,0,2,3,1,0,8,2,16,7,9,1
u981273776,2,1069,21554,358,16,0,0,2,5,3,0,100,2,0,1,0,1
u981304949,44,113,4760,156,8,0,0,1,2,1,1,45,2,24,7,12,1
u981309686,52,131,18027,321,17,0,0,3,6,2,0,43,1,36,2,13,1
u981332890,146,375,21928,350,19,0,1,2,3,1,1,41,2,65,1,69,11
u981356974,1,17,2940,196,10,0,0,2,3,1,2,100,1,1,0,0,0
u981364540,7,40,6164,347,16,0,0,2,2,3,2,62,1,7,0,0,0
u981369618,1,695,34724,640,35,0,0,2,4,4,0,75,1,1,0,0,0
u981382049,8,17,3045,159,10,0,0,1,4,0,0,0,8,0,3,5,0
u981418135,25,512,40299,280,16,0,0,2,3,2,0,64,2,10,1,11,3
u981449436,67,205,7169,213,10,0,0,1,2,1,0,30,2,37,2,25,3
u981536372,6,376,7775,115,5,0,0,0,2,0,0,17,2,3,0,3,0
u981708764,9,47,5176,224,13,0,0,1,3,0,0,0,9,0,0,9,0
u981747421,43,511,21297,536,25,0,0,4,5,3,1,68,5,7,9,24,3
u981758672,22,232,17034,160,8,0,0,1,2,1,0,28,1,18,1,3,0
u981760053,45,541,17122,195,12,0,0,1,3,1,1,67,2,29,2,6,8
u981767024,192,315,28962,450,26,0,5,2,5,1,0,62,1,122,6,55,9
u981812192,4,19,6105,302,22,0,5,2,4,0,0,50,1,3,0,1,0
u981853376,5,18,3214,113,4,0,0,0,3,0,0,0,5,2,3,0,0
u981864683,64,426,11470,200,12,0,0,2,2,1,1,54,2,28,3,27,6
u981884699,35,864,40719,352,25,1,1,2,4,1,2,43,2,11,3,14,7
u981890679,6,16,2897,148,11,0,0,2,1,0,0,0,2,4,2,0,0
u981898278,3,25,9012,125,7,0,0,1,1,0,0,33,1,3,0,0,0
u981910313,37,55,5749,166,9,0,0,1,2,1,0,32,1,37,0,0,0
u981931040,391,454,40983,435,18,0,1,2,4,2,1,65,2,212,32,118,29
u981934457,8,43,9022,158,12,0,0,2,3,0,0,25,1,4,3,1,0
u981938462,7,22,9171,207,9,0,2,1,3,0,0,29,2,3,0,4,0
u982020214,3,54,6835,143,9,0,0,0,3,0,0,33,2,2,0,1,0
u982030663,10,588,16969,273,15,0,0,1,4,1,1,40,2,5,2,2,1
u982127653,16,272,41809,168,7,0,0,1,2,0,0,44,1,9,4,3,0
u982137850,3,713,3065,218,11,0,0,1,2,1,0,22,1,2,0,1,0
u982139831,2,20,3192,231,15,0,0,2,3,1,2,100,1,2,0,0,0
u982152304,41,462,6363,200,11,0,0,1,3,1,0,26,2,15,5,17,4
u982187482,9,926,12223,1021,44,0,2,5,5,2,0,87,2,6,0,3,0
