user_id,problem_id,submission_count,cpu_time_min,cpu_time_max,memory_mean,code_size_mean,total_lines_mean,avg_line_spacing_mean,total_comments_mean,if_else_count_mean,total_variables_mean,loop_count_mean,capitalized_variable_names_mean,percentage_for_loops_mean,Accepted,Runtime Error,Time Limit Exceeded,Wrong Answer
u020390084,p03104,2,17,2104,3064,550,30,0.305,1,3,4,2,2,100.0,1,0,1,0
u020390084,p03108,2,547,555,20778,2066,83,0.305,2,5,8,4,2,100.0,2,0,0,0
u020390084,p03137,4,100,116,14421,310,15,0.3025,0,1,2,1,1,25.0,3,1,0,0
u020390084,p03192,1,17,17,2940,352,20,0.36,1,1,2,2,1,100.0,1,0,0,0
u020390084,p03209,1,17,17,3064,1181,55,0.35,4,5,7,4,2,100.0,0,0,0,1
u020390084,p03212,2,53,95,4660,455,24,0.23,0,3,3,2,1,100.0,2,0,0,0
u020390084,p03240,10,33,760,3076,612,27,0.139,1,2,7,3,1,100.0,2,0,0,8
u020390084,p03252,9,18,2104,7304,432,21,0.167777778,0,2,5,2,1,88.88888889,2,1,3,3
u020390084,p03262,3,91,142,16945,402,20,0.36,0,1,3,1,1,33.33333333,2,0,0,1
u020390084,p03329,8,19,2106,38661,542,24,0.10625,0,2,6,2,0,91.66625,2,1,1,4
u020390084,p03347,1,434,434,11052,321,23,0.16,0,6,4,1,0,100.0,1,0,0,0
u020390084,p03363,3,193,1510,59565,907,39,0.156666667,1,3,7,4,2,100.0,3,0,0,0
u020390084,p03387,3,17,17,3107,559,30,0.303333333,1,2,5,2,2,66.66666667,3,0,0,0
u020390084,p03409,7,18,2104,3462,767,32,0.28,1,3,7,2,1,100.0,3,1,1,2
u020390084,p03425,2,58,97,10426,697,32,0.135,0,4,6,5,1,100.0,2,0,0,0
u020390084,p03472,2,204,247,29208,1216,56,0.265,2,5,11,5,2,100.0,1,0,0,1
u020390084,p03475,2,67,82,3188,935,37,0.165,2,2,6,5,4,100.0,2,0,0,0
u020390084,p03479,1,18,18,2940,597,26,0.32,2,1,4,3,2,66.67,1,0,0,0
u020390084,p03480,1,19,19,3316,329,20,0.36,1,1,2,2,1,100.0,0,0,0,1
u020390084,p03488,4,172,2135,355196,2059,78,0.2,4,13,12,6,3,100.0,1,1,1,1
u020390084,p03611,1,155,155,14452,573,26,0.19,1,1,5,3,1,100.0,1,0,0,0
u020390084,p03617,1,19,19,3188,685,33,0.23,1,3,8,2,5,100.0,1,0,0,0
u020390084,p03665,1,20,20,3064,960,46,0.18,1,4,10,5,3,100.0,1,0,0,0
u020390084,p03672,1,17,17,3064,641,32,0.24,2,4,3,1,1,0.0,1,0,0,0
u020390084,p03673,2,177,189,46812,684,33,0.33,2,2,4,3,0,100.0,2,0,0,0
u020390084,p03682,5,923,2127,117734,2036,82,0.24,1,5,10,5,1,96.666,4,0,1,0
u020390084,p03695,4,17,18,3064,1184,48,0.18,1,10,7,3,1,100.0,1,0,0,3
u020390084,p03696,1,17,17,3064,803,38,0.23,1,4,7,3,2,100.0,1,0,0,0
u020390084,p03731,1,152,152,27196,577,29,0.4,1,1,5,3,2,100.0,1,0,0,0
u020390084,p03732,1,281,281,3316,1390,51,0.16,1,2,12,9,2,100.0,1,0,0,0
u020390084,p03739,1,142,142,19572,1295,48,0.15,3,7,8,4,0,100.0,1,0,0,0
u020390084,p03745,1,64,64,14480,878,41,0.25,2,6,5,1,2,100.0,1,0,0,0
u020390084,p03752,1,106,106,3064,873,43,0.24,0,6,6,3,1,100.0,1,0,0,0
u020390084,p03775,1,34,34,3188,782,37,0.16,1,2,7,4,2,75.0,1,0,0,0
u020390084,p03807,1,51,51,14104,412,22,0.17,2,3,3,1,2,100.0,1,0,0,0
u020390084,p03861,1,17,17,3064,622,31,0.36,2,2,4,2,0,100.0,1,0,0,0
u020390084,p03944,1,149,149,12528,1050,39,0.12,1,5,8,4,3,100.0,1,0,0,0
u020390084,p03951,1,18,18,3060,412,22,0.24,2,2,3,1,1,100.0,1,0,0,0
u020390084,p03964,3,19,2104,3064,837,36,0.206666667,1,2,8,4,3,93.33333333,1,0,1,1
u020390084,p03999,1,21,21,3064,897,38,0.19,2,3,8,4,2,100.0,1,0,0,0
u020390084,p04019,1,19,19,3188,659,36,0.17,2,6,5,1,4,100.0,1,0,0,0
u020393090,p02684,1,2208,2208,92408,487,26,0.0,4,2,7,1,0,100.0,0,0,1,0
u020393090,p02691,1,2208,2208,92760,270,14,0.3,0,2,4,2,0,100.0,0,0,1,0
u020393090,p02699,2,54,65,61838,80,4,0.25,0,1,0,0,0,0.0,2,0,0,0
u020393090,p02729,1,18,18,2940,24,2,0.0,0,0,1,0,0,0.0,0,0,0,1
u020401041,p02576,2,29,29,9120,77,5,1.0,0,0,0,0,0,0.0,2,0,0,0
u020401041,p02577,1,53,53,12124,98,7,0.2,0,1,2,0,0,0.0,1,0,0,0
u020401041,p02578,1,103,103,32256,157,13,0.33,0,2,4,1,1,100.0,1,0,0,0
u020401041,p02806,1,17,17,3060,219,13,0.2,0,2,5,1,0,100.0,1,0,0,0
u020401041,p02865,1,18,18,2940,71,5,0.0,0,1,1,0,0,0.0,1,0,0,0
u020401041,p02958,1,17,17,3060,202,13,0.2,0,2,4,1,0,100.0,1,0,0,0
u020401041,p03012,1,18,18,3060,196,13,0.2,0,0,4,3,1,100.0,1,0,0,0
u020401041,p03029,1,21,21,3316,50,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u020401041,p03055,1,18,18,3064,72,5,0.0,0,1,1,0,0,0.0,0,0,0,1
u020401041,p03067,1,17,17,2940,97,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u020401041,p03069,3,92,244,22537,308,18,0.223333333,1,2,4,1,1,100.0,1,0,0,2
u020401041,p03086,2,17,17,3060,149,10,0.0,0,1,3,1,0,100.0,1,0,0,1
u020401041,p03137,1,116,116,13964,265,19,0.38,0,1,3,2,1,100.0,1,0,0,0
u020401041,p03139,1,18,18,2940,140,13,0.33,0,2,2,0,0,0.0,1,0,0,0
u020401041,p03479,1,17,17,2940,104,10,0.5,0,0,2,1,0,0.0,1,0,0,0
u020401041,p03999,1,17,17,3060,194,7,0.2,0,1,1,0,0,0.0,1,0,0,0
u020401041,p04051,1,2107,2107,53924,452,22,0.31,0,1,6,2,2,100.0,0,0,0,1
u020445457,p02576,2,25,27,9114,92,5,0.625,0,0,0,0,0,0.0,1,0,0,1
u020445457,p02577,2,26,206,9228,68,5,0.0,0,1,1,0,1,0.0,1,1,0,0
u020445457,p02578,5,29,162,27619,159,10,0.348,0,1,3,1,3,100.0,1,4,0,0
u020445457,p02579,31,108,2207,40658,2001,92,0.286129032,2,11,10,11,5,69.4716129,0,4,11,16
u020449748,p02726,1,1553,1553,3444,292,12,0.38,0,0,3,3,0,100.0,1,0,0,0
u020449748,p02727,2,210,250,23200,303,8,0.5,0,0,4,0,0,0.0,1,0,0,1
u020472025,p02622,1,67,67,9280,99,8,0.17,0,1,3,1,2,100.0,1,0,0,0
u020472025,p02623,8,169,2208,51126,411,23,0.09625,0,4,4,2,2,35.0,0,1,2,5
u020472025,p02630,3,798,2206,40031,278,16,0.29,0,0,5,2,4,100.0,1,0,1,1
u020472025,p02639,1,23,23,9032,49,2,0.0,0,0,1,0,1,0.0,1,0,0,0
u020472025,p02640,1,24,24,9168,147,10,0.12,0,1,0,1,0,100.0,1,0,0,0
u020472025,p02641,1,22,22,9200,371,17,0.23,0,3,4,1,1,100.0,1,0,0,0
u020472025,p02676,1,24,24,9188,83,7,0.2,0,1,2,0,2,0.0,1,0,0,0
u020472025,p02677,1,104,104,27220,298,12,0.57,0,0,5,0,2,0.0,1,0,0,0
u020472025,p02678,1,734,734,39816,790,44,0.39,0,3,7,4,0,75.0,1,0,0,0
u020472025,p02682,3,23,23,9093,71,4,0.166666667,0,0,0,0,0,0.0,1,0,0,2
u020472025,p02683,6,159,183,27328,570,29,0.306666667,2,3,8,2,3,100.0,1,0,0,5
u020472025,p02684,3,117,2206,27352,440,25,0.24,0,3,7,1,1,100.0,1,0,2,0
u020472025,p02690,2,26,27,9144,278,15,0.0,0,3,2,2,1,100.0,2,0,0,0
u020472025,p02691,1,2207,2207,50964,281,15,0.27,0,1,5,1,2,100.0,0,0,1,0
u020488540,p02879,1,17,17,2940,96,7,0.33,0,1,0,0,0,0.0,1,0,0,0
u020488540,p02981,1,17,17,2940,89,7,0.25,0,1,0,0,0,0.0,1,0,0,0
u020577611,p02410,1,10,10,6644,289,15,0.27,0,0,3,4,1,100.0,1,0,0,0
u020604402,p02585,6,75,3310,60461,700,31,0.036666667,0,3,11,4,2,75.0,1,0,2,3
u020604402,p02608,1,1244,1244,19880,598,22,0.0,0,2,7,4,2,100.0,1,0,0,0
u020604402,p02609,22,195,2260,100807,1268,49,0.141818182,0,5,7,3,1,94.31818182,1,16,0,5
u020604402,p02623,2,432,1196,94610,1160,36,0.22,7,4,6,1,2,100.0,2,0,0,0
u020604402,p02624,2,2313,3311,156022,218,15,0.4,0,0,4,3,1,66.67,1,0,1,0
u020604402,p02676,1,23,23,9160,106,8,0.17,0,1,2,0,2,0.0,1,0,0,0
u020604402,p02677,4,22,23,9495,218,10,0.3225,0,0,5,0,0,0.0,4,0,0,0
u020604402,p02678,1,719,719,41216,521,25,0.0,3,1,4,4,1,75.0,1,0,0,0
u020604402,p02682,1,24,24,9184,210,17,0.07,0,2,1,0,0,0.0,1,0,0,0
u020604402,p02683,1,96,96,9232,477,22,0.0,0,2,5,5,1,100.0,1,0,0,0
u020604402,p02684,4,188,2300,39418,368,18,0.0,1,2,4,1,2,87.5,1,0,1,2
u020604402,p02690,6,72,1123,18992,240,11,0.041666667,0,2,3,1,2,100.0,2,1,0,3
u020604402,p02696,2,59,59,61796,78,6,0.7,0,0,1,0,0,0.0,1,0,0,1
u020604402,p02697,1,119,119,83736,184,11,0.25,0,0,1,3,0,100.0,0,0,0,1
u020604402,p02742,1,169,169,38256,129,4,0.0,0,2,0,0,0,0.0,1,0,0,0
u020604402,p02743,1,180,180,38336,135,7,0.2,0,2,0,0,0,0.0,1,0,0,0
u020604402,p02768,1,155,155,3572,275,13,0.5,0,0,4,0,3,0.0,1,0,0,0
u020604402,p03073,1,190,190,41072,272,16,0.07,0,3,6,1,1,100.0,1,0,0,0
u020604402,p03104,2,164,180,38316,328,14,0.0,0,3,0,0,0,0.0,1,0,0,1
u020604402,p03105,5,17,18,2940,69,4,0.0,0,1,0,0,0,0.0,4,1,0,0
u020604402,p03137,3,121,133,13964,312,13,0.0,0,1,2,2,1,100.0,2,1,0,0
u020604402,p03165,2,524,536,122396,643,26,0.14,2,2,7,4,0,75.0,1,0,0,1
u020604402,p03209,1,19,19,3064,559,24,0.1,3,3,4,0,3,0.0,1,0,0,0
u020604402,p03212,2,76,85,8116,336,18,0.0,0,2,4,4,3,100.0,1,0,0,1
u020604402,p03214,1,18,18,3060,125,6,0.0,0,0,5,0,3,0.0,1,0,0,0
u020604402,p03219,1,18,18,2940,46,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u020604402,p03240,11,33,562,27417,551,21,0.048181818,0,3,6,5,2,100.0,1,3,0,7
u020604402,p03243,1,17,17,2940,127,6,0.0,0,1,1,1,0,100.0,1,0,0,0
u020604402,p03250,1,17,17,2940,85,5,0.0,0,0,2,0,0,0.0,1,0,0,0
u020604402,p03252,8,42,2116,61994,558,26,0.04,0,3,6,3,2,100.0,3,0,0,5
u020604402,p03260,1,17,17,2940,92,6,0.0,0,1,0,0,0,0.0,1,0,0,0
u020604402,p03261,1,20,20,3316,284,19,0.0,0,3,4,2,0,100.0,1,0,0,0
u020604402,p03262,3,107,1666,14683,196,10,0.026666667,0,1,1,0,0,0.0,1,2,0,0
u020604402,p03265,1,17,17,2940,110,7,0.0,0,0,5,0,2,0.0,1,0,0,0
u020604402,p03292,2,18,18,2940,97,6,0.0,0,0,2,0,1,0.0,1,1,0,0
u020604402,p03307,2,180,270,38448,43,4,0.0,0,0,1,0,1,0.0,1,0,0,1
u020604402,p03329,2,284,1192,26052,334,14,0.18,0,0,2,3,2,100.0,2,0,0,0
u020604402,p03338,1,18,18,2940,141,9,0.14,0,0,5,1,2,100.0,1,0,0,0
u020604402,p03342,4,1451,2114,139745,876,36,0.135,5,3,6,6,2,100.0,2,0,2,0
u020604402,p03352,2,18,18,3000,215,12,0.035,0,2,3,2,2,100.0,1,1,0,0
u020604402,p03369,2,17,17,2940,74,6,0.0,0,1,2,1,0,100.0,1,1,0,0
u020604402,p03373,1,121,121,7104,594,23,0.18,9,0,5,1,0,100.0,1,0,0,0
u020604402,p03377,2,18,18,2940,98,6,0.25,0,1,0,0,0,0.0,1,0,0,1
u020604402,p03387,2,18,18,3064,352,21,0.0,0,3,2,0,1,0.0,1,1,0,0
u020604402,p03409,7,19,20,3082,551,29,0.08,0,1,7,4,4,100.0,1,0,0,6
u020604402,p03424,1,182,182,38256,94,6,0.0,0,1,2,0,2,0.0,1,0,0,0
u020604402,p03425,1,179,179,10540,522,24,0.0,1,5,5,2,2,100.0,1,0,0,0
u020604402,p03434,1,18,18,3060,197,10,0.0,0,1,4,1,2,100.0,1,0,0,0
u020604402,p03472,15,349,658,20632,465,22,0.023333333,0,2,4,2,1,100.0,7,2,0,6
u020604402,p03473,2,17,18,2940,32,2,0.0,0,0,1,0,1,0.0,1,1,0,0
u020604402,p03474,4,17,19,3030,255,16,0.16,0,3,2,0,1,50.0,2,0,0,2
u020604402,p03475,9,139,3195,366345,441,19,0.067777778,0,0,5,4,1,100.0,1,3,2,1
u020604402,p03479,2,17,171,20598,102,7,0.0,0,0,2,1,0,0.0,2,0,0,0
u020604402,p03493,1,175,175,38384,87,8,0.0,0,1,2,1,1,100.0,1,0,0,0
u020604402,p03502,1,184,184,38256,98,8,0.0,0,1,2,1,1,100.0,1,0,0,0
u020604402,p03555,5,17,183,10054,269,12,0.012,0,2,3,0,0,20.0,1,3,0,1
u020604402,p03564,2,18,18,2940,134,10,0.0,0,1,3,1,2,100.0,1,0,0,1
u020604402,p03606,1,20,20,3060,106,6,0.0,0,0,2,1,1,100.0,1,0,0,0
u020604402,p03611,1,83,83,13964,179,11,0.43,0,0,3,1,2,100.0,1,0,0,0
u020604402,p03632,3,17,17,2980,218,13,0.09,0,4,0,0,0,0.0,1,0,0,2
u020604402,p03636,2,17,17,2940,63,4,0.0,0,0,3,0,1,0.0,2,0,0,0
u020604402,p03672,1,18,18,2940,260,15,0.17,0,2,3,1,1,100.0,1,0,0,0
u020604402,p03673,7,291,2112,63447,623,27,0.0,0,4,5,4,1,100.0,5,0,2,0
u020604402,p03694,1,18,18,2940,72,3,0.0,0,0,2,0,2,0.0,1,0,0,0
u020604402,p03695,2,162,167,38384,652,32,0.0,0,9,7,1,2,100.0,1,0,0,1
u020604402,p03711,1,18,18,3060,251,14,0.08,0,3,2,0,2,0.0,1,0,0,0
u020604402,p03731,1,121,121,25196,220,14,0.0,1,1,3,1,1,100.0,1,0,0,0
u020604402,p03737,2,17,17,3000,237,14,0.135,0,0,4,0,0,0.0,2,0,0,0
u020604402,p03738,2,17,163,20660,271,14,0.1,0,4,2,0,2,50.0,2,0,0,0
u020604402,p03739,2,271,939,63280,566,26,0.0,1,4,5,2,2,100.0,1,0,0,1
u020604402,p03759,1,17,17,2940,88,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u020604402,p03775,6,18,2106,9455,159,7,0.0,0,1,4,1,1,100.0,1,3,2,0
u020604402,p03803,3,18,184,14881,475,21,0.0,0,4,5,4,1,66.66666667,1,2,0,0
u020604402,p03861,1,19,19,3060,202,11,0.11,0,2,2,0,0,0.0,1,0,0,0
u020604402,p03910,3,632,2106,15879,442,21,0.146666667,0,3,5,2,1,83.33333333,1,0,2,0
u020604402,p03964,4,22,22,3030,278,13,0.095,0,1,4,1,1,100.0,1,0,0,3
u020604402,p03997,2,17,17,3002,448,18,0.165,0,1,5,3,0,50.0,1,1,0,0
u020604402,p03999,3,20,27,3104,405,22,0.033333333,0,2,6,3,2,100.0,2,0,0,1
u020604402,p04043,5,168,176,38358,129,8,0.0,0,1,2,0,1,20.0,1,4,0,0
u020639289,p03012,3,17,17,3061,297,13,0.066666667,0,1,6,1,0,100.0,1,0,0,2
u020704785,p02570,1,26,26,9060,76,4,0.0,0,1,0,0,0,0.0,1,0,0,0
u020704785,p02582,1,30,30,8612,243,14,0.33,0,3,2,1,0,100.0,1,0,0,0
u020739445,p02806,1,182,182,38384,500,20,0.36,0,2,6,2,0,100.0,1,0,0,0
u020798319,p02600,1,29,29,9184,199,17,0.0,0,7,1,0,0,0.0,1,0,0,0
u020798319,p02601,2,26,33,9018,196,14,0.0,0,1,2,2,0,0.0,1,0,0,1
u020798319,p02622,1,65,65,9480,107,7,0.0,0,1,3,1,0,100.0,1,0,0,0
u020798319,p02623,1,2206,2206,42136,660,25,0.0,0,2,6,3,0,0.0,0,0,0,1
u020798319,p02624,1,3308,3308,8892,333,20,0.19,0,2,4,2,0,50.0,0,0,1,0
u020798319,p02639,1,23,23,9028,158,11,0.0,0,4,1,0,0,0.0,1,0,0,0
u020798319,p02640,1,25,25,9164,183,7,0.0,0,1,2,0,0,0.0,1,0,0,0
u020798319,p02676,1,25,25,9084,85,6,0.0,0,1,2,0,0,0.0,1,0,0,0
u020798319,p02682,1,24,24,9016,141,8,0.0,0,3,1,0,0,0.0,1,0,0,0
u020798319,p02699,1,34,34,9072,84,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u020798319,p02711,1,31,31,9036,184,12,0.1,0,2,3,1,1,0.0,1,0,0,0
u020798319,p02717,1,28,28,9056,51,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u020798319,p02729,1,28,28,9164,76,4,0.0,0,0,2,0,0,0.0,1,0,0,0
u020798319,p02772,4,28,30,9083,222,11,0.025,0,2,3,1,0,100.0,1,0,0,3
u020798319,p02789,1,26,26,9156,78,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u020798319,p02801,1,23,23,9036,70,3,0.0,0,0,2,0,1,0.0,1,0,0,0
u020798319,p02847,1,27,27,8972,195,15,0.0,0,6,1,0,1,0.0,1,0,0,0
u020798319,p02879,1,30,30,9096,96,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u020798319,p02885,1,26,26,9156,87,6,0.0,0,1,1,0,1,0.0,1,0,0,0
u020798319,p02897,1,30,30,9164,79,7,0.0,0,1,3,0,1,0.0,1,0,0,0
u020798319,p02898,1,58,58,18484,119,7,0.0,0,1,2,1,0,100.0,1,0,0,0
u020798319,p02910,1,31,31,9028,205,11,0.0,0,3,2,1,0,100.0,1,0,0,0
u020798319,p02921,1,31,31,9112,109,7,0.0,0,1,3,1,2,100.0,1,0,0,0
u020798319,p02933,1,27,27,8936,76,6,0.0,0,1,2,0,0,0.0,1,0,0,0
u020798319,p02951,1,25,25,9096,93,7,0.0,0,1,2,0,2,0.0,1,0,0,0
u020798319,p02958,3,26,28,9108,190,10,0.066666667,0,2,3,1,0,100.0,2,0,0,1
u020798319,p02969,1,24,24,9104,35,2,0.0,0,0,1,0,0,0.0,1,0,0,0
u020798319,p02981,1,27,27,9128,106,5,0.0,0,1,1,0,1,0.0,1,0,0,0
u020798319,p02987,1,26,26,9028,97,8,0.17,0,1,3,0,3,0.0,1,0,0,0
u020798319,p02988,1,28,28,9152,187,9,0.0,0,2,3,1,0,100.0,1,0,0,0
u020798319,p02993,1,25,25,9004,133,10,0.12,0,2,2,1,2,100.0,1,0,0,0
u020798319,p02999,2,26,26,9082,74,5,0.0,0,1,0,0,0,0.0,1,0,0,1
u020798319,p03000,2,28,32,9106,266,14,0.0,0,3,2,2,0,100.0,0,0,0,2
u020798319,p03012,2,30,31,9156,210,9,0.0,0,1,5,1,0,100.0,1,0,0,1
u020798319,p03029,1,30,30,9084,58,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u020798319,p03807,1,67,67,19964,146,10,0.0,0,2,3,1,0,100.0,1,0,0,0
u020798319,p03951,4,26,30,9026,149,9,0.0,0,1,4,1,0,50.0,1,0,0,3
u020801333,p02676,2,22,22,9144,188,10,0.0,0,1,2,2,0,100.0,1,1,0,0
u020801333,p02677,2,22,26,9482,336,17,0.07,3,2,4,0,0,0.0,0,0,0,2
u020801333,p02711,2,20,21,9076,76,6,0.0,0,1,1,0,0,0.0,1,1,0,0
u020801333,p02989,1,77,77,14396,154,9,0.0,0,1,4,0,0,0.0,1,0,0,0
u020805349,p02897,3,17,18,2981,115,7,0.0,0,2,2,0,0,0.0,1,0,0,2
u020810216,p02910,1,18,18,3064,476,37,0.8,1,3,3,0,0,0.0,1,0,0,0
u020810216,p02911,3,866,2109,45872,385,25,0.576666667,1,2,1,2,0,100.0,1,1,1,0
u020810216,p02916,1,283,283,21764,481,30,0.71,1,2,6,1,4,100.0,1,0,0,0
u020810216,p02917,1,273,273,18852,480,33,0.6,1,4,4,1,3,100.0,1,0,0,0
u020810216,p02919,2,2108,2112,22580,419,26,0.765,3,1,4,2,1,100.0,0,0,2,0
u020812754,p02732,3,369,2105,25675,219,10,0.176666667,0,0,3,2,2,100.0,1,0,2,0
u020812754,p02836,1,17,17,2940,129,14,0.3,0,1,5,1,0,0.0,1,0,0,0
u020812754,p02879,1,18,18,2940,109,7,0.2,0,1,1,0,0,0.0,1,0,0,0
u020812754,p02933,1,17,17,2940,80,7,0.2,0,1,2,0,0,0.0,1,0,0,0
u020812754,p02981,1,17,17,2940,101,8,0.4,0,1,1,0,0,0.0,1,0,0,0
u020812754,p02993,1,17,17,2940,113,8,0.17,0,1,2,1,1,100.0,1,0,0,0
u020812754,p02994,3,17,17,3020,401,13,0.083333333,5,0,3,1,0,0.0,1,2,0,0
u020812754,p02996,1,988,988,39736,359,23,0.29,0,2,4,2,1,100.0,1,0,0,0
u020812754,p03029,1,17,17,2940,80,4,0.5,0,0,1,0,0,0.0,1,0,0,0
u020812754,p03067,2,17,19,2940,122,8,0.4,1,1,0,0,0,0.0,1,0,0,1
u020812754,p03073,2,48,56,4340,257,21,0.22,1,2,4,3,3,100.0,1,1,0,0
u020812754,p03434,1,18,18,2940,245,9,0.6,1,0,4,0,3,0.0,1,0,0,0
u020812754,p03479,1,18,18,2940,154,15,0.3,1,1,2,1,0,0.0,1,0,0,0
u020840055,p02388,1,20,20,5572,31,2,0.0,0,0,1,0,0,0.0,1,0,0,0
u020840055,p02389,1,20,20,5584,60,3,1.0,0,0,0,0,0,0.0,1,0,0,0
u020840055,p02393,1,20,20,5596,76,3,1.0,0,0,1,0,1,0.0,1,0,0,0
u020840055,p02394,1,20,20,5592,122,6,0.25,0,1,0,0,0,0.0,1,0,0,0
u020840055,p02402,1,20,20,6540,78,3,0.0,0,0,2,0,2,0.0,1,0,0,0
u020840055,p02404,1,20,20,5616,269,11,0.0,0,1,2,2,0,50.0,1,0,0,0
u020840055,p02405,1,20,20,5624,310,15,0.27,0,2,2,2,0,50.0,1,0,0,0
u020842472,p02536,4,444,852,381491,423,23,0.1175,0,3,2,3,0,100.0,1,3,0,0
u020842472,p02546,1,29,29,9080,54,2,0.0,0,1,1,0,0,0.0,1,0,0,0
u020842472,p02547,1,29,29,9168,181,12,0.1,0,2,3,1,0,100.0,1,0,0,0
u020842472,p02576,1,32,32,9144,65,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u020842472,p02577,1,54,54,9192,63,2,0.0,0,1,1,0,0,0.0,1,0,0,0
u020842472,p02578,1,202,202,32240,230,11,0.0,0,2,5,2,0,100.0,1,0,0,0
u020895739,p02729,4,17,18,3002,264,8,0.0375,0,2,4,0,0,0.0,0,4,0,0
u020933954,p02606,1,30,30,9156,106,6,0.0,0,1,1,1,0,100.0,1,0,0,0
u020933954,p02607,1,24,24,9168,153,7,0.0,0,1,3,1,2,100.0,1,0,0,0
u020933954,p02608,5,21,2206,9138,288,12,0.1,0,1,3,4,1,100.0,1,1,2,1
u020933954,p02609,2,62,2206,12608,405,25,0.15,0,2,7,2,1,100.0,0,2,0,0
u020933954,p02612,2,27,30,9124,278,12,0.0,0,2,6,0,0,0.0,1,0,0,1
u020933954,p02613,2,160,161,16238,388,21,0.0,0,4,3,2,0,100.0,1,0,0,1
u020933954,p02614,1,67,67,9092,404,19,0.0,0,4,5,3,0,100.0,1,0,0,0
u020933954,p02615,8,143,2206,31519,294,14,0.0,0,2,4,1,0,100.0,2,0,0,6
u020959776,p02933,1,17,17,3064,600,63,0.72,1,1,4,1,1,100.0,1,0,0,0
u020959776,p02951,1,18,18,3064,592,62,0.79,1,1,3,1,1,100.0,1,0,0,0
u020959776,p02958,1,17,17,3064,703,67,0.65,1,3,4,2,0,100.0,1,0,0,0
u020959776,p02969,1,18,18,3064,529,55,0.8,1,0,2,1,0,100.0,1,0,0,0
u020959776,p02972,4,845,2104,62337,1341,92,0.555,5,7,7,4,0,100.0,1,0,0,3
u020959776,p02973,12,166,2111,69674,1076,91,0.491666667,4,5,6,4,0,100.0,1,4,1,6
u020959776,p02975,8,45,52,14350,534,28,0.29,2,5,3,0,0,0.0,1,2,0,5
u020959776,p02981,1,17,17,2940,82,6,0.25,0,1,0,0,0,0.0,1,0,0,0
u020959776,p02987,3,17,748,69968,1053,79,0.556666667,3,4,5,2,0,100.0,1,2,0,0
u020959776,p02988,1,17,17,3064,875,86,0.57,1,2,9,3,0,100.0,1,0,0,0
u020959776,p02989,2,18,75,8730,636,58,0.73,0,0,3,1,0,100.0,1,0,0,1
u020959776,p02993,2,18,18,3064,636,66,0.76,0,2,3,2,0,100.0,1,0,0,1
u020959776,p02994,2,17,18,3064,709,64,0.67,2,2,3,1,0,100.0,1,0,0,1
u020959776,p02995,2,18,36,4054,777,64,0.8,1,0,6,1,0,100.0,1,0,0,1
u020959776,p02996,1,898,898,55288,996,97,0.37,2,2,4,2,0,100.0,1,0,0,0
u020962106,p02630,1,536,536,21168,415,20,0.0,0,2,7,1,0,100.0,1,0,0,0
u020962106,p02631,1,170,170,31556,159,9,0.0,0,0,4,2,0,100.0,1,0,0,0
u020962106,p02639,1,19,19,9164,102,5,0.0,0,1,1,1,0,100.0,1,0,0,0
u020962106,p02640,6,21,25,9135,162,8,0.0,0,1,0,1,0,100.0,2,0,0,4
u020962106,p02641,2,22,23,9188,300,14,0.0,0,4,1,1,0,100.0,1,0,0,1
u020962106,p02676,1,21,21,9100,92,7,0.0,0,1,3,0,0,0.0,1,0,0,0
u020962106,p02677,1,22,22,9508,191,10,0.0,0,1,5,0,0,0.0,1,0,0,0
u020962106,p02678,4,557,2206,34527,750,34,0.065,0,4,4,4,0,93.75,1,3,0,0
u020962106,p02682,1,20,20,9176,177,11,0.0,0,2,1,0,0,0.0,1,0,0,0
u020962106,p02683,1,90,90,9520,529,21,0.0,0,2,5,4,3,100.0,1,0,0,0
u020962106,p02684,7,79,2206,32363,555,29,0.0,2,4,9,2,0,52.38285714,1,1,1,4
u020962106,p02690,2,40,2206,9250,354,16,0.085,0,2,4,2,0,100.0,1,0,0,1
u020962106,p02691,4,268,2274,1046629,276,14,0.0,0,1,7,2,1,100.0,1,0,3,0
u020962106,p02696,5,21,2206,9158,229,13,0.0,0,2,2,1,0,60.0,0,0,3,2
u020962106,p02699,1,23,23,9152,73,2,0.0,0,1,0,0,0,0.0,1,0,0,0
u020962106,p02711,1,19,19,9036,91,5,0.0,0,1,1,0,0,0.0,1,0,0,0
u020962106,p02718,1,17,17,3060,223,13,0.0,0,2,4,1,0,100.0,1,0,0,0
u020962106,p02719,2,17,2104,2940,123,8,0.0,0,2,1,0,0,0.0,1,0,1,0
u020962106,p02720,1,105,105,11992,264,15,0.0,0,2,4,2,0,100.0,1,0,0,0
u020962106,p02726,1,1930,1930,3572,247,9,0.0,0,0,2,3,0,100.0,1,0,0,0
